document_id,citation_de,citations_list
4185925,3873404; 4040181,"['3873404', '4040181']"
5125254,2173429,['2173429']
5311406,5066082,['5066082']
1638264,86147,['86147']
5354036,5131533,['5131533']
7686105,5308904,['5308904']
1961121,1611981,['1611981']
5165902,1425193,['1425193']
40628,40629,['40629']
4057992,3867748,['3867748']
2132590,746951,['746951']
5665976,5015471,['5015471']
1570604,1200923,['1200923']
571875,4040255,['4040255']
7327757,7282588; 7003142,"['7282588', '7003142']"
4031674,3987529,['3987529']
6579794,6244877; 6605308,"['6244877', '6605308']"
5058712,1021759,['1021759']
2223010,3019695; 2534481,"['3019695', '2534481']"
7086435,5137615; 5290227,"['5137615', '5290227']"
1203929,936804,['936804']
5290526,1361302,['1361302']
1428680,908577,['908577']
2066195,1347927,['1347927']
4102496,3900161; 4070326,"['3900161', '4070326']"
969100,446853,['446853']
7207183,7001970,['7001970']
6469799,2211346; 2132029,"['2211346', '2132029']"
7273315,976102,['976102']
6921630,1121798,['1121798']
5012601,3921672,['3921672']
6058278,2105094,['2105094']
2074305,1698626,['1698626']
1394509,1067916,['1067916']
3943909,3841950; 3821836; 3745270; 3863285,"['3745270', '3863285']"
1944382,1661229,['1661229']
7379204,1782621; 2171908; 3079106,"['1782621', '2171908']"
5855748,3992192,['3992192']
5529028,1267781,['1267781']
1367974,3891743,['3891743']
6121591,5791209; 6050326,"['5791209', '6050326']"
6873075,5202429; 5534434,"['5202429', '5534434']"
5648452,5118763; 5016852,"['5118763', '5016852']"
2206349,2060096,['2060096']
3979317,3895828; 3964123,"['3895828', '3964123']"
2028766,1738012,['1738012']
7749442,427778,['427778']
1423372,3798421; 1400233; 1340012,"['1400233', '1340012']"
850905,123921,['123921']
7594781,3859296; 3859295,"['3859296', '3859295']"
1971403,3855927,['3855927']
1005484,91564,['91564']
6451872,6335267,['6335267']
6288062,1618860,['1618860']
5063959,2230496,['2230496']
2196362,224112; 3190894,['224112']
6645186,6912366,['6912366']
7236650,6864442,['6864442']
1310587,4087757,['4087757']
2052218,1874503,['1874503']
7184424,5354973,['5354973']
1340712,890943; 91963,"['890943', '91963']"
1423452,828223,['828223']
64773,3875656; 194706,"['3875656', '194706']"
6668169,6534246,['6534246']
7053780,847872,['847872']
1622581,1445835,['1445835']
947083,202544,['202544']
3915912,3915913,['3915913']
6103618,1038372,['1038372']
1619408,1353592; 1229788,"['1353592', '1229788']"
3841953,3088147; 3248140,['3088147']
1665480,729874,['729874']
6994057,6510810,['6510810']
6643612,6295967,['6295967']
4027571,3877277,['3877277']
942742,40594,['40594']
1659385,565954,['565954']
6843377,1267472,['1267472']
2188411,33967,['33967']
4100613,3900161; 4070326,"['3900161', '4070326']"
1266748,3307135,['3307135']
5565180,510262,['510262']
1874551,1340695; 3346353; 700081,"['1340695', '700081']"
7410930,5541498,['5541498']
1786646,1695556,['1695556']
1296380,1211559; 1108913,"['1211559', '1108913']"
5777332,1289872; 1329204; 2027943,"['1289872', '1329204', '2027943']"
1198439,56871,['56871']
2106116,2105385,['2105385']
3964320,3931341,['3931341']
1390541,1226187,['1226187']
1333792,3920568,['3920568']
1328306,811225; 42636; 45061,"['811225', '42636', '45061']"
2227182,4098303,['4098303']
2236747,3472197; 1821707,['1821707']
6148457,2221823,['2221823']
243352,4151561,['4151561']
2154403,884790,['884790']
3869610,3284338; 3406215,['3406215']
4184343,4155378,['4155378']
1424132,4101364; 807312,"['4101364', '807312']"
5127334,1472315,['1472315']
1785272,31850; 1080531,"['31850', '1080531']"
2058367,2614608,['2614608']
854346,551044,['551044']
7710865,6085885,['6085885']
5220683,5055371; 5055380,"['5055371', '5055380']"
25702,4142319; 130512,"['4142319', '130512']"
5541986,5708849,['5708849']
2226288,3625567; 4196225,['4196225']
6303117,6009110,['6009110']
5053886,5016605; 5021416,"['5016605', '5021416']"
7453365,6261850,['6261850']
1087321,40243,['40243']
6538580,6538579,['6538579']
591432,3947284,['3947284']
1405316,1083670,['1083670']
915680,824559,['824559']
6109912,147028,['147028']
6773490,6476992,['6476992']
3813767,3572307; 3845713,['3845713']
3952737,3885887; 3914308,"['3885887', '3914308']"
5703372,1779391,['1779391']
2124141,3106327,['3106327']
1820881,1425086; 1195600,"['1425086', '1195600']"
2130722,1270334,['1270334']
5615163,5212050,['5212050']
1048886,22681,['22681']
4094138,4077979,['4077979']
5607252,5285711,['5285711']
2233802,1906079,['1906079']
1631104,1614379,['1614379']
1845550,753896,['753896']
4075237,4075236,['4075236']
39429,3985018; 4037659,"['3985018', '4037659']"
4194015,3927213; 3897226,['3897226']
6645859,2029379,['2029379']
5713676,5156390,['5156390']
3871538,3855281,['3855281']
7417496,7377974,['7377974']
1009498,578194,['578194']
1792572,36203,['36203']
4112671,4095537,['4095537']
6997151,2061930; 4177453,"['2061930', '4177453']"
1808092,1206508; 940559; 52812; 193245,"['1206508', '940559', '52812', '193245']"
2160876,1818026,['1818026']
1472253,1076322,['1076322']
1268081,3979732; 3933721,"['3979732', '3933721']"
5862784,5589347,['5589347']
647416,464649; 572066,"['464649', '572066']"
6553302,6467538,['6467538']
5641664,5270798,['5270798']
2227984,2193453,['2193453']
5168872,5128072,['5128072']
5506416,508852; 5186946,"['508852', '5186946']"
5702027,2238695,['2238695']
6447547,6221821,['6221821']
5866019,4045906,['4045906']
6287511,6287510,['6287510']
5356804,3149580; 3165142; 2168547,['2168547']
5990632,2211291,['2211291']
5008874,4181406,['4181406']
5919209,5355119,['5355119']
7496963,7324367,['7324367']
653179,4134063,['4134063']
3991874,3558150,['3558150']
1865486,4117723,['4117723']
944413,147561; 696891,"['147561', '696891']"
2118020,147160,['147160']
6667781,6472243,['6472243']
6441768,4133792,['4133792']
5969833,53691; 5033470,"['53691', '5033470']"
2085577,1528551,['1528551']
1929532,4013703,['4013703']
1239838,4152525,['4152525']
4100626,4100627,['4100627']
4052009,3508915; 3474070; 3879293,['3879293']
1992788,1409673,['1409673']
7333387,7116893,['7116893']
1575433,3636144; 1088533,['1088533']
1679326,1429760,['1429760']
6064792,4055870; 5585245,"['4055870', '5585245']"
2119149,5006464,['5006464']
2173021,3421427; 2137807,['2137807']
6824739,1182636,['1182636']
1014628,3931797,['3931797']
7507831,437579,['437579']
5055320,3353547,['3353547']
1686071,1286699,['1286699']
6269975,6043904,['6043904']
5970204,5041738,['5041738']
5815291,2132021,['2132021']
2024247,1293238,['1293238']
4155184,3987830; 3830461; 3991932,"['3987830', '3991932']"
930149,4208241; 3641685,['4208241']
761154,447241,['447241']
399085,4179704,['4179704']
917769,878788,['878788']
1068158,915462,['915462']
800804,4202514,['4202514']
6628765,6351388,['6351388']
6848713,1214864; 3897818,"['1214864', '3897818']"
6090195,4135835,['4135835']
1643664,1330780,['1330780']
5857699,2120287; 3565118,['2120287']
5854856,1088845; 1578851,"['1088845', '1578851']"
6820487,5932181; 6653732,"['5932181', '6653732']"
2024635,1989655,['1989655']
7116083,1763525,['1763525']
3948672,3871722,['3871722']
7633993,6774750,['6774750']
5835631,5700401; 5710496,"['5700401', '5710496']"
4049705,4006332,['4006332']
5208479,5167016,['5167016']
1713717,1130652,['1130652']
4059530,3931140,['3931140']
4109407,4054368,['4054368']
1918849,4009323; 4193964; 745221,"['4009323', '4193964', '745221']"
5296025,1187184,['1187184']
5168517,2192867,['2192867']
1302494,1302493,['1302493']
2037255,3245167; 1512342,['1512342']
6405945,28820,['28820']
4048581,4048582; 3244524; 3901659,"['4048582', '3901659']"
95094,4101884,['4101884']
1475285,4136139; 3875466,"['4136139', '3875466']"
3900051,3793317; 3029380,['3029380']
1363657,1097080,['1097080']
5554814,1184441; 3937234; 3221502; 2691561,"['1184441', '3937234', '3221502', '2691561']"
5572731,488214,['488214']
5888511,2202562,['2202562']
1800219,1417650,['1417650']
1563303,4114917,['4114917']
7694974,5793843,['5793843']
165654,3792601; 3914851,['3914851']
6096146,5776229,['5776229']
4080929,3947615; 3921989,"['3947615', '3921989']"
7785106,3912581,['3912581']
6622589,2192847,['2192847']
851827,4163257,['4163257']
1679517,3861524,['3861524']
6119619,4141991,['4141991']
6294533,1966597,['1966597']
1239567,929664,['929664']
425752,4133029; 4198933,"['4133029', '4198933']"
5322164,5322164,['5322164']
1780269,1437684,['1437684']
4120404,4120379,['4120379']
902639,4043142,['4043142']
6574997,4159853,['4159853']
4001396,3913598,['3913598']
436744,3968684,['3968684']
5220943,1472306,['1472306']
6148434,5668424,['5668424']
5528666,1299606,['1299606']
4082401,3859136; 3846362,"['3859136', '3846362']"
3963960,3042990,['3042990']
1703233,562460,['562460']
1952970,1952969; 1538717,"['1952969', '1538717']"
1008846,4040770,['4040770']
5935082,1623735; 963245,"['1623735', '963245']"
4165578,3855675,['3855675']
1456255,822069; 933468,"['822069', '933468']"
5998770,5831883,['5831883']
818520,510046,['510046']
5960017,6107983,['6107983']
1524052,3212699; 96583,['96583']
2237909,4002857,['4002857']
817491,3979155,['3979155']
6234967,4078603; 5045533,"['4078603', '5045533']"
1779365,1135579; 1135578; 1135577; 1146791; 1171014; 1171015; 1171016; 1215949; 1215948; 1288295; 1288294; 1288296; 1350462; 1509540; 1509524; 1509525; 1509526; 1509527,"['1135579', '1135578', '1135577', '1146791', '1171014', '1171015', '1171016', '1215949', '1215948', '1288295', '1288294', '1288296', '1350462', '1509540', '1509524', '1509525', '1509526', '1509527']"
7523206,3104078,['3104078']
1721044,4115245,['4115245']
1777365,1014177,['1014177']
1382968,765264; 871522,"['765264', '871522']"
5240244,1760978,['1760978']
1394681,62600,['62600']
1124142,888997,['888997']
2130590,44693,['44693']
1307892,8407,['8407']
3917256,3917255,['3917255']
7495501,5013764,['5013764']
7439039,7380206,['7380206']
4085911,3971056,['3971056']
1850716,444823,['444823']
5539164,1825230,['1825230']
1467799,796685; 796711,"['796685', '796711']"
4152766,3985554; 4103397,"['3985554', '4103397']"
1385299,4188867,['4188867']
4168885,3847602,['3847602']
5207896,1201223,['1201223']
5292681,2183717,['2183717']
4085758,3518907; 3630870,['3630870']
1687439,1570582,['1570582']
5674252,4160844,['4160844']
5586491,1180220; 3602358,['1180220']
5943710,1797472,['1797472']
6082330,48380,['48380']
4040986,4005262,['4005262']
4054798,3682060; 3886875,['3886875']
6482866,6284340,['6284340']
5023185,2068585; 5058329,"['2068585', '5058329']"
1214021,477682,['477682']
892158,474990,['474990']
2078345,1794823,['1794823']
7082770,3423953,['3423953']
4213449,3974308,['3974308']
6019418,1857978,['1857978']
1850606,3883259,['3883259']
6296735,3116705,['3116705']
6027124,3883884,['3883884']
5899018,5279067,['5279067']
6475315,714213,['714213']
6305912,5498419,['5498419']
3993897,3043134; 3867963,['3867963']
5708818,3010384; 2543805,['2543805']
1465963,1059791; 939535,"['1059791', '939535']"
1079837,74096; 794354,"['74096', '794354']"
6676575,1658971,['1658971']
854048,46636,['46636']
6387412,5611288,['5611288']
4161067,4099638,['4099638']
5128462,1014177,['1014177']
6140495,5193352,['5193352']
5119600,2047352; 2215308,"['2047352', '2215308']"
1973889,3991808,['3991808']
4039504,3893678,['3893678']
4024734,3930303; 4013852,"['3930303', '4013852']"
841151,841150,['841150']
6387528,6042183,['6042183']
5203085,2189451,['2189451']
5320794,3717365; 1299961,['1299961']
3970840,3472158; 3961700,['3961700']
785168,493235,['493235']
1538498,3607833; 3607834; 731964,['731964']
6581390,465696,['465696']
2064820,1670360,['1670360']
3992360,3770475; 3851964,['3851964']
8385,12069,['12069']
1443881,55350,['55350']
2120267,5012452; 1031507,"['5012452', '1031507']"
5353944,2136971; 1964719,"['2136971', '1964719']"
2126335,1443423,['1443423']
4165230,4067283; 0146.285,['4067283']
5880076,1625952,['1625952']
4057626,3138953; 3130342; 3987390,['3987390']
7091844,5285676; 6420115,"['5285676', '6420115']"
7241253,7054387,['7054387']
7068562,7068561,['7068561']
1204080,3004454; 3310023; 2673027,"['3004454', '3310023', '2673027']"
7101904,7063089,['7063089']
902695,699776; 729150,"['699776', '729150']"
5042137,3071041; 1957294,['1957294']
1758761,53416; 1685247,"['53416', '1685247']"
5912880,1896705; 5371713,"['1896705', '5371713']"
854439,4017297,['4017297']
1626779,953316,['953316']
2207781,61940,['61940']
4162860,3885882; 3765764,['3885882']
819454,404847,['404847']
5710170,5667455; 4178098,"['5667455', '4178098']"
7244667,7167751,['7167751']
5780198,1602188,['1602188']
5776103,5657457,['5657457']
3937562,3424346; 3859518; 0067.294,['3859518']
5620124,3121681,['3121681']
1970844,2012566; 1545043,"['2012566', '1545043']"
1000495,4160710; 3916246,"['4160710', '3916246']"
737048,65592; 3879728; 0052.195,"['65592', '3879728']"
2110165,720125,['720125']
6138670,6141849; 5543879,"['6141849', '5543879']"
5194726,2156396; 5178145,"['2156396', '5178145']"
5001339,3386632; 4086535; 2093609; 1722835,"['4086535', '2093609', '1722835']"
902496,425393; 194082,"['425393', '194082']"
5932874,1496056,['1496056']
1498880,4015735,['4015735']
1123724,1067530,['1067530']
5166884,3409419; 3962507; 4075142,"['3962507', '4075142']"
1488227,1132200,['1132200']
645799,687744; 490656,"['687744', '490656']"
7207634,7117787; 7046513,"['7117787', '7046513']"
4027606,3948413,['3948413']
5017411,2158302,['2158302']
1042208,558226; 570338,"['558226', '570338']"
6558779,6046448,['6046448']
1071835,94820,['94820']
5963901,3734070; 1160450,['1160450']
4044528,3994357; 3381379,['3994357']
5313109,1507679,['1507679']
6490013,665428; 6191483,"['665428', '6191483']"
6131508,18287,['18287']
5080677,1623298,['1623298']
7524167,2159728,['2159728']
6598718,5242836; 6262314,"['5242836', '6262314']"
5622778,1077208,['1077208']
3875396,3827977,['3827977']
7734087,7462790,['7462790']
7139429,4042862,['4042862']
1001370,4089759; 3659773,['4089759']
6039331,5831512,['5831512']
2192143,3981175,['3981175']
1794337,4171177; 851883,"['4171177', '851883']"
1385012,856589; 1018387,"['856589', '1018387']"
58514,4016973,['4016973']
6718319,5918125; 6482764,"['5918125', '6482764']"
4174865,4006217; 0159.042; 3026265; 3038354,"['4006217', '3026265']"
2113069,3306534; 811576,['811576']
5567976,1663585,['1663585']
5190259,5258127,['5258127']
224064,34436,['34436']
1096037,1096036,['1096036']
6418665,3454753; 5192426,['5192426']
2108971,2108974,['2108974']
6810508,6668294; 6243616,"['6668294', '6243616']"
1309474,404274,['404274']
7574707,6656161,['6656161']
1672493,941259,['941259']
5044230,2093345,['2093345']
2085928,1129269,['1129269']
5172198,1880062,['1880062']
1676864,1600441,['1600441']
822813,740553,['740553']
93460,4007245; 0064.415,['4007245']
1660998,1563972,['1563972']
1207975,4196401; 870299,"['4196401', '870299']"
6021451,3679890; 5169920,['5169920']
1990034,1663805; 1441785,"['1663805', '1441785']"
1213845,1132392,['1132392']
6451239,5902656,['5902656']
1604971,3083989; 4151261,['4151261']
4025519,2591711; 2576790,"['2591711', '2576790']"
3992340,0068.356; 3848158,['3848158']
4145433,3996241; 3977517,"['3996241', '3977517']"
2097369,1734620,['1734620']
3208360,3261738; 3321330,['3321330']
7429968,3630668; 6380984; 6823375; 3012811,"['3630668', '6380984', '6823375']"
5859497,3342997,['3342997']
7120775,7120776,['7120776']
5263961,792799; 1556601; 1335299,"['792799', '1556601', '1335299']"
6144801,1746773; 3752632,['1746773']
2123283,419038; 850344; 20654,"['419038', '850344', '20654']"
1722130,1191163,['1191163']
5274236,2186889,['2186889']
5242710,3927926,['3927926']
5360904,5213661,['5213661']
638699,60403,['60403']
849914,4118487,['4118487']
792911,2639115; 2634926; 2634927,"['2634926', '2634927']"
7008431,5964838,['5964838']
1234493,3584853; 1145987,['1145987']
5704423,5538899,['5538899']
7422112,7184848,['7184848']
5288579,1293069,['1293069']
6168749,5568724,['5568724']
1574819,1120860,['1120860']
1860476,1827806; 1827807,"['1827806', '1827807']"
5021612,2170066; 1441422,"['2170066', '1441422']"
1150009,3166766; 3846238,['3846238']
4122622,3956127,['3956127']
1331092,1180777,['1180777']
7029524,840881,['840881']
3974202,3862341,['3862341']
4165575,3992082,['3992082']
2127114,168364; 1588073,"['168364', '1588073']"
927506,575713,['575713']
5666522,3964277,['3964277']
979881,3845916,['3845916']
1867195,1365748,['1365748']
2244356,220938; 4217443,"['220938', '4217443']"
929678,4103236; 67338; 647216; 647217,"['4103236', '67338', '647216', '647217']"
7600490,6851198,['6851198']
40711,3847557; 3995831,"['3847557', '3995831']"
1268729,842468,['842468']
2243327,1563242,['1563242']
7086385,6855929; 6786625,"['6855929', '6786625']"
3868467,3868466,['3868466']
6249281,5013402; 5007314; 5120160; 5172042,"['5013402', '5007314', '5120160', '5172042']"
5191729,5033439,['5033439']
6385020,6150049,['6150049']
2149676,970124,['970124']
7442690,5852787,['5852787']
6044884,2205343; 2244541,"['2205343', '2244541']"
5963940,932187,['932187']
6657474,1232236; 846048,"['1232236', '846048']"
6559835,6465112,['6465112']
806582,3341701; 0215.244,['3341701']
1986211,1789554,['1789554']
5500345,1018423,['1018423']
800102,13084; 50341,"['13084', '50341']"
5019228,1809730; 2212287,"['1809730', '2212287']"
5346813,1888308,['1888308']
6006373,5708693,['5708693']
1997232,936913,['936913']
1160179,1160178,['1160178']
